id,Nombre,URL,Ingredientes,Pasos,country,Duracion,Porciones,Calorias,Categoria,Contexto,Valoracion y Votos,Comensales,Tiempo,Dificultad,Categoria 2,Unnamed: 16,Unnamed: 17,Unnamed: 18,temperature
15978,salchichon de chocolate,https://www.recetasgratis.net/receta-de-salchichon-de-chocolate-74222.html,"['300 gramos de chocolate de postres', '90 gramos de mantequilla', '150 gramos de galletas maría                                                                    (¾ paquete)', '60 mililitros de leche                                                                    (¼ taza)', '60 gramos de almendras', '1 bote de azúcar glass']","['1 En un bol pon el chocolate y la mantequilla. Fúndelo en el microondas a 600 W en intervalos de tiempo de 1 minuto para que no se queme el chocolate.', '2 Añade al bol la leche y mezcla bien.', '3 Rompe las galletas en trozos pequeños y medianos. Incorpóralas al bol del chocolate y, con una espátula, remueve bien y mezcla hasta que quede bien integradas las galletas con el chocolate.', '4 Pica las almendras en trozos y agrégalas a la mezcla. Deja que se enfrié a temperatura ambiente por unos 5 minutos para poder hacer el salchichón de chocolate y galletas.', '5 Mientras se enfría, corta un trozo de papel sulfurado o de horno, humedécelo un poco bajo el grifo. Añade la mezcla de chocolate, ve enrollando y dándole forma cilíndrica hasta terminar el papel.', '6 Coge un trozo de film transparente y termina de enrollar el rulo apretándolo bien por los extremos y atándolo con un nudo. Ha de quedar apretado y firme para que coja la forma de salchichón. Mételo al frigorífico unas 3-4 horas o de un día para otro.También se puede poner en el congelador para que esté más rápido.', '7 Una vez enfríe, quita el film transparente y luego el papel de horno. Hazlo con cuidado, ya que se habrá quedado pegado, pero tirando del papel sale bien.Pon en una bandeja o plato azúcar glass y reboza el salchichón por todos los lados para que parezca la piel del salchichón.', '8 Corta en rodajas más bien gruesas para que no se rompa. Así podrás presentar el salchichón de chocolate a tus seres queridos y amigos para sorprenderlos con un postre rico y original.']",Argentina,30m,"['300 gramos de chocolate de postres', '90 gramos de mantequilla', '150 gramos de galletas maría                                                                    (¾ paquete)', '60 mililitros de leche                                                                    (¼ taza)', '60 gramos de almendras', '1 bote de azúcar glass']",,[],"Esta receta de salchichón de chocolate es un dulce riquísimo tradicional italiano de la zona de Sicilia, aunque ahora se prepara en otros países como Uruguay y Argentina. Es un postre que no necesita de horno y que se prepara con pocos ingredientes, por lo cual es ideal para preparar con los más peques de la casa.Su sabor recuerda al turrón de chocolate, pero su apariencia es como la de un salchichón. Tiene una base de chocolate y galletas, aunque puede prepararse con otras variantes y añadir ingredientes como los frutos secos, ralladura de limón y naranja o algún licor. Acompáñanos y descubre cómo hacer salchichón de chocolate en RecetasGratis.",,4 comensales,,Dificultad muy baja,,,,salchichon de chocolate,original
15984,salsa tuco,https://www.recetasgratis.net/receta-de-salsa-tuco-77001.html,"['1 botella de tomate triturado', '1 cucharada sopera de extracto de tomate', '1 cebolla', '1 diente de ajo', '1 pimiento rojo', '1 copa de vino', '¼ centímetro cúbico de agua', 'sal, pimienta, laurel, pimentón dulce, tomillo, ají molido al gusto']","['1 Lo primero que debes hacer, es pelar y picar la cebolla y el ajo. También lava y pica pimiento.', '2 A continuación, calienta un recipiente con una cucharada de aceite y cocina a fuego medio la cebolla junto con el ajo y el pimiento.', '3 Cuando los vegetales se pongan tiernos, levanta la temperatura y añade el vino. Cuando evapore el alcohol, coloca el extracto de tomate, el tomate triturado, el agua y los condimentos. Baja el fuego al mínimo, revuelve bien, tapa y deja cocinar por 1 hora.', '4 Revuelve cada tanto para que no se pegue y, si notas que se está poniendo demasiado espeso, puedes agregar un poco más de agua. Ten en cuenta que el agua esté hirviendo para no bajar la temperatura de la salsa y se corte la cocción.', '5 La salsa tuco casera está lista para acompañar tu pasta preferida. ¡A comer! Cuéntanos en los comentarios tu opinión y comparte con nosotros una fotografía del resultado final.']",Argentina,1h 30m,"['1 botella de tomate triturado', '1 cucharada sopera de extracto de tomate', '1 cebolla', '1 diente de ajo', '1 pimiento rojo', '1 copa de vino', '¼ centímetro cúbico de agua', 'sal, pimienta, laurel, pimentón dulce, tomillo, ají molido al gusto']",,"['Recomendada para vegetarianos', 'Receta sin lactosa', 'Receta sin azúcar', 'Receta sin gluten']","Por definición, el tuco es una salsa de tomate usada principalmente para acompañar pastas y preparada con una base de vegetales sofritos, como cebolla, ajo y pimiento. Sin embargo, todos sabemos que el tuco, es mucho más que eso. Es el amor de la abuela preparando la pasta del domingo, es un pancito mojado a escondidas directamente en la cacerola y es esa mancha en la camisa blanca que no sale con nada, pero que valió la pena. Por eso hoy queremos enseñarte todos sus secretos. Verás que es una receta simple y que su principal ingrediente es el tiempo.En RecetasGratis te enseñamos cómo hacer salsa tuco argentina. ¡Vamos a cocinar!",,4 comensales,Acompañamiento,Dificultad baja,,,,panque chino,original
16002,salsa para milanesa napolitana,https://www.recetasgratis.net/receta-de-salsa-para-milanesa-napolitana-76082.html,"['2 emincé de carne', '1 huevo', '25 centímetros cúbicos de leche', '1 taza de pan rallado', '1 cebolla chica', '25 centímetros cúbicos de vino blanco', '⅓ lata de tomate perita', '1 cucharadita de pimentón', '1 cucharadita de orégano', '½ cucharadita de tomillo', '½ hoja de laurel', '1 pizca de bicarbonato de sodio', '60 gramos de queso fresco', '1 batata', '1 boniato']","['1 Para empezar a preparar la milanesa, primero humedece la carne en el huevo batido con la leche. Puedes condimentarlo con pimienta, provenzal o mostaza para proporcionar más sabor. En cuanto a la carne, puedes usar de pollo, de cerdo o de vaca: lomo, bola de lomo, cuadrada, tapa de nalga o nalga. El corte para milanesa será tan fino como desees y puedes hacerlo en casa o pedir el que prefieras al carnicero. Truco: puedes escoger diferentes tipos de carne para la milanesa.', '2 Lleva la carne húmeda al bol con pan rallado y realiza algo de presión para que se pegue en ella. Puedes mezclarlo o bien reemplazarlo por avena, polenta, copos de maíz procesados o panko. También puedes agregar semillas. Truco: puedes repetir el proceso, es decir, volver a humedecer la carne y volver a pasarla por el pan rallado para que este quede más grueso y crocante.', '3 Pela y corta la batata y el boniato en cubos medianos, debes cocinarlos en el microondas en un recipiente tapado durante 4 minutos.', '4 Lleva las milanesas, el boniato y la batata a una asadera para horno previamente engrasada para cocinarlas a fuego máximo, 200 ºC o 220 ºC durante 10 minutos. Truco: si deseas hacerlas fritas, utiliza abundante aceite y agrega las milanesas cuando esté caliente.', '5 Pela y pica la cebolla para saltearla en una sartén con una cucharadita de aceite. Cuando esté transparente, baja el fuego al medio y, si es necesario, agrega una cucharada de agua caliente para despejarla del fondo. Repite hasta que esté caramelizada.', '6 Vuelve a subir el fuego y añade el vino. Cuando no sientas más olor ácido, querrá decir que el alcohol se ha evaporado. Asimismo, podrás continuar con el siguiente paso.', '7 Agrega el tomate y los condimentos y, cuando empiece a hervir, baja el fuego al mínimo. Cocina tu salsa mientras se cocinan las milanesas en el horno.', '8 Pasados los 10 minutos de cocción de la milanesa, gíralas con ayuda de una espátula para no despegar el pan rallado y también gira el boniato y las batatas. Llévalas al horno nuevamente durante 5 minutos más.', '9 Agrega la salsa sobre las milanesas y el queso para hacerlas napolitanas. Si es necesario, gira nuevamente el boniato y las batatas. Cocina durante 2 minutos más para que se derrita el queso. Debes seguir este paso incluso si has elaborado las milanesas fritas. Truco: añade una pizca de bicarbonato de sodio en la salsa para evitar la acidez.', '10 Sirve tus milanesas napolitanas con el boniato, la batata y zanahoria rallada. A continuación, compartiremos contigo más ideas de guarniciones. ¿Qué te ha parecido esta propuesta? Cuéntanos en los comentarios tu opinión y comparte con nosotros una fotografía del resultado final. Truco: debes saber que también es muy común acompañar las milanesas napolitanas con puré o con patatas fritas.']",Argentina,45m,"['2 emincé de carne', '1 huevo', '25 centímetros cúbicos de leche', '1 taza de pan rallado', '1 cebolla chica', '25 centímetros cúbicos de vino blanco', '⅓ lata de tomate perita', '1 cucharadita de pimentón', '1 cucharadita de orégano', '½ cucharadita de tomillo', '½ hoja de laurel', '1 pizca de bicarbonato de sodio', '60 gramos de queso fresco', '1 batata', '1 boniato']",,"['Receta sin lactosa', 'Receta sin sal', 'Recetas al horno', 'Recetas argentinas']","La salsa para napolitana es una preparación exquisita con base de vegetales, como por ejemplo: cebolla y tomate, aunque se pueden añadir otros, como zanahoria, ají o ajo. Esta salsa se utiliza para acompañar pastas o bien para preparar milanesas napolitana, como aprenderás a hacer en esta receta. Asimismo, podrás convertir cualquier carne, milanesa, vegetal o pizza en napolitana si combinas esta salsa con queso fresco, así lograrás transformar un plato clásico en uno nuevo.En RecetasGratis te enseñamos cómo hacer salsa para milanesa napolitana, exquisita, fácil y rápida. ¡A cocinar!",,2 comensales,Plato principal,Dificultad baja,,,,salsa para milanesa napolitana,original
16038,salsa bourguignonne,https://www.recetasgratis.net/receta-de-salsa-bourguignonne-25802.html,"['1 cucharada de manteca o mantequilla', '2 escalunias, escalonias, chalotas o chalotes picadas finas', '1 cucharada de tallos de perejil picado fino', 'Tomillo', '1 hoja de laurel', '50 g de pies de champiñones', '2 vasos de vino tinto', '1 pizca de cayena molida', '1 chooro de jugo de limón']","['1 Fondear las escalunias con la manteca, es decir, sofreír en una sartén sin que lleguen a coger color.', '2 Añadir el perejil, el romero y los pies de champiñones cortados pequeñitos.', '3 Mojar con el vino tinto y reducir la salsa Bourguignonne a la mitad.', '4 Ligar con un poco más de manteca y con un poco de zumo de limón.', '5 Pasar la salsa Bourguignonne por el colador chino y dar el toque final con un poco de cayena molida.No te pierdas estas otras salsas francesa tan estupendas, sabrosas y fáciles de hacer:Salsa cazadoraSalsa châteaubriandSalsa lionesaSalsa gribiche']",Argentina,30m,"['1 cucharada de manteca o mantequilla', '2 escalunias, escalonias, chalotas o chalotes picadas finas', '1 cucharada de tallos de perejil picado fino', 'Tomillo', '1 hoja de laurel', '50 g de pies de champiñones', '2 vasos de vino tinto', '1 pizca de cayena molida', '1 chooro de jugo de limón']",,[],"La salsa Bourguignonne es ideal para carnes asadas gracias a sus ingredientes: vino tinto, escalonias, mantequilla, bouquet garnie de perejil, laurel y tomillo, champiñones para reforzar el sabor del vino y un toque de cayena molida al final. Aprende cómo hacer esta salsa francesa para carnes fácilmente con RecetasGratis y experimenta su sabor con todos los sentidos.",,2 comensales,Acompañamiento,Dificultad baja,,,,salsa bourguignonne,original
16170,salsa criolla,https://www.recetasgratis.net/receta-de-salsa-criolla-6966.html,"['1 frasco de salsa para spaguetis RAGU', '1/2 latita de pasta de tomate', '2 cucharada de sofrito', '1/2 cucharada de orégano', '3 hojas de laurel', '1 cucharada de aceite de oliva', '1 sobre concentrado de jamón', '1 cucharada de azúcar granulada', '1/2 taza de vino tinto (OPCIONAL)']","['1 Combine todos los ingredientes en una olla o caldero a fuego moderado por espacio de 20 a 30 minutos.', '2 Mueva periódicamente.']",Argentina,,"['1 frasco de salsa para spaguetis RAGU', '1/2 latita de pasta de tomate', '2 cucharada de sofrito', '1/2 cucharada de orégano', '3 hojas de laurel', '1 cucharada de aceite de oliva', '1 sobre concentrado de jamón', '1 cucharada de azúcar granulada', '1/2 taza de vino tinto (OPCIONAL)']",,,,Valoración: 3 (1 voto),,,,,,,salsa criolla,original
16199,salsa para empanadas saltenas,https://www.recetasgratis.net/receta-de-salsa-para-empanadas-saltenas-75036.html,"['3 tomates maduros', '1 ají o locoto', '3 cucharadas soperas de aceite de oliva', '1 pizca de sal']","['1 Lava los tomates y sécalos. Parte por la mitad y rállalos con un rallador por la parte más fina. Desecha la piel.', '2 Abre el ají por la mitad y retira las semillas. Si te gusta muy picante, no las retires, son la parte que más pica. Si por el contrario, eres de poco picante, usa tan solo la mitad de uno sin semillas. Ralla el ají en el mismo rallador que has usado para los tomates. Truco: puedes usar ají, locoto, kitacho o cualquier variedad de pimiento picante.', '3 Pon en un bol pequeño el tomate y el ají rallado, incorpora un poco de sal y las cucharadas de aceite de oliva. Bate hasta integrar todos los ingredientes de la salsa para empanadas salteñas.', '4 Sirve la salsa con las empanadas salteñas o como salsa para dipear, ya sea con alguna verdura, papas fritas, nachos o con lo que más te apetezca, ¡estará riquísima donde la uses!Espero que te haya gustado y te invito a que visites mi blog Cakes para ti.']",Argentina,10m,"['3 tomates maduros', '1 ají o locoto', '3 cucharadas soperas de aceite de oliva', '1 pizca de sal']",,"['Recomendada para veganos', 'Recomendada para vegetarianos']","Las empanadas salteñas son una de las recetas más populares de Argentina, como es típico de cualquiera de sus famosas recetas de empanadas. Llevan patatas y carne picadas, además de ser más picantes que otras empanadas. Por eso mismo, combinan muy bien con salsas con un toque picosito como las que vamos a preparar en esta oportunidad.Si no sabes qué salsa utilizar para tus empanadas salteñas, vamos a elaborar una salsa de tomate picante realmente deliciosa y que no solo querrás usar con las empanadas salteñas, la querrás probar en todos los lados. Si no eres muy de picante, no te preocupes, te damos las claves para conseguir que la salsa quede más suave. Sin embargo, si te gustan los sabores ardientes, sigue leyendo, pues encontrarás una salsa para empanadas salteñas que te va a encantar.",Valoración: 4 (1 voto),4 comensales,Acompañamiento,Dificultad muy baja,,,,salsa para empanadas saltenas,original
16423,salsa verde argentina,https://www.recetasgratis.net/receta-de-salsa-verde-argentina-55428.html,"['2 unidades de Cebollas', '1 manojo de Perejil', '100 gramos de Mayonesa', '100 gramos de Queso crema', '1 unidad de Limón (para jugo)', '1 pizca de Sal', '1 pizca de Pimienta negra']","['1 Alistamos los ingredientes para la salsa verde argentina.', '2 Tomamos las cebollas, las rallamos y las dejamos escurrir en un colador para que eliminen todo el líquido.', '3 Por otro lado, picamos bien el perejil. Reservamos.', '4 Colocamos en un bol pequeño el perejil, el queso quema y la mayonesa.', '5 Con una cuchara de madera, mezclamos todos los ingredientes de la salsa verde argentina.', '6 Exprimimos el limón y vertemos su jugo en la mezcla anterior. Salpimentamos y mezclamos.', '7 No dejes de probar esta salsa verde argentina, es ideal para acompañar carnes rojas, podrás darle un toque diferente a un asado al horno, por ejemplo. Si te gusta esta salsa, la podés conservar varios días en la heladera para acompañar diferentes platos.']",Argentina,15m,"['2 unidades de Cebollas', '1 manojo de Perejil', '100 gramos de Mayonesa', '100 gramos de Queso crema', '1 unidad de Limón (para jugo)', '1 pizca de Sal', '1 pizca de Pimienta negra']",,['Recetas argentinas'],"La receta de salsa verde tiene infinidad de variantes, es una salsa que permite gran variedad de opciones según los ingredientes que elijas para realizarla. Lo que hay que destacar de esta salsa es que no necesita cocción alguna y además es muy fácil y rápida de hacer. Aquí te mostraremos una salsa verde tradicional argentina, muy demandada en este país, para acompañar todo tipo de carnes.",Valoración: 5 (1 voto),4 comensales,,Dificultad baja,,,,salsa verde argentina,original
16427,mayonesa de ave,https://www.recetasgratis.net/receta-de-mayonesa-de-ave-55301.html,"['1 unidad de Pechuga de pollo', '3 unidades de Papas', '1 unidad de Zanahoria', '100 gramos de Arvejas', '200 gramos de Mayonesa', '1 cucharadita de Mostaza', '3 cucharadas de postre de Sal gruesa (1 cucharada para cada ingrediente a hervir)', '1 pizca de Sal', '1 pizca de Pimienta negra']","['1 Antes de empezar con la preparación de la mayonesa de ave debemos alistar los ingredientes.', '2 Lavamos la pechuga de pollo, le quitamos la piel y la grasa, y la cocinamos en una olla con agua hirviendo y sal.', '3 Por otro lado, pelamos las papas y la zanahoria, las cortamos en cubos pequeños y las cocinamos por separado, ya que tienen diferentes tiempos de cocción. Colocamos las papas en una olla con agua hirviendo y sal, las cocinamos por 5 minutos aproximadamente, las pinchamos para ver si están tiernas y las retiramos. Con la zanahoria procedemos de la misma manera, pero requerirán 2 o 3 minutos más de cocción.', '4 Una vez que la pechuga para la mayonesa argentina se haya cocido totalmente, la cortamos en cubos ni muy grandes, ni muy chicos.', '5 Por último, colocamos en un bol todos los ingredientes de la mayonesa de ave, es decir, la pechuga troceada, las papas, la zanahoria y las arvejas.', '6 Rectificamos los condimentos y le agregamos la mayonesa y la cucharadita de mostaza. Mezclamos.', '7 Para la presentación, disponemos en una fuente para servir un colchón de lechugas verdes o moradas y, sobre ellas, colocamos nuestra exquisita mayonesa argentina. Y... ¡a disfrutar! Si te gusta la comida argentina, no te pierdas la receta de arrollado de pollo, ideal para servir después de este rico entrante.']",Argentina,45m,"['1 unidad de Pechuga de pollo', '3 unidades de Papas', '1 unidad de Zanahoria', '100 gramos de Arvejas', '200 gramos de Mayonesa', '1 cucharadita de Mostaza', '3 cucharadas de postre de Sal gruesa (1 cucharada para cada ingrediente a hervir)', '1 pizca de Sal', '1 pizca de Pimienta negra']",,['Recetas argentinas'],"Te enseñaremos a preparar, en esta ocasión, una riquísima mayones de ave bien argentina que, además de ser muy fácil de realizar, es rápida, económica y la puedes consumir en cualquier época del año. Esta mayonesa argentina, como tantas otras comidas, nos permite variar los ingredientes e incorporarle huevos duros, aceitunas, pimientos, etc., o cualquier otro que sea de tu agrado.",Valoración: 4 (5 votos),3 comensales,Entrante,Dificultad baja,,,,mayonesa de ave,original
16470,salsa criolla cruda con vinagreta,https://www.recetasgratis.net/receta-de-salsa-criolla-cruda-con-vinagreta-52199.html,"['1 unidad de Pimiento rojo', '1 unidad de Pimiento verde', '1 unidad de Pimiento amarillo', '2 unidades de Cebolla', '1 unidad de Cebolla morada', '2 unidades de Tomate', '1 cucharada sopera de Perejil', '1 diente de Ajo', '1 pizca de Orégano', '1 pizca de Ají molido', '1 pizca de Pimienta negra en grano', '1 pizca de Sal', '1 cucharada sopera de Aceite de oliva', '1 cucharada sopera de Vinagre blanco']","['1 Alistar los ingredientes.', '2 Cortar en cubos pequeños los morrones, las cebollas y los tomates.', '3 Por otro lado, preparar las vinagreta. Reservar.', '4 Introducir los vegetales en un bol.', '5 Picar el perejil.', '6 Añadir el perejil y mezclar todos los ingredientes.', '7 Por último, aderezar con la vinagreta. Esta salsa criolla cruda es especial para acompañar todo tipo de carnes. A disfrutar...!!!']",Argentina,15m,"['1 unidad de Pimiento rojo', '1 unidad de Pimiento verde', '1 unidad de Pimiento amarillo', '2 unidades de Cebolla', '1 unidad de Cebolla morada', '2 unidades de Tomate', '1 cucharada sopera de Perejil', '1 diente de Ajo', '1 pizca de Orégano', '1 pizca de Ají molido', '1 pizca de Pimienta negra en grano', '1 pizca de Sal', '1 cucharada sopera de Aceite de oliva', '1 cucharada sopera de Vinagre blanco']",,[],,Valoración: 5 (4 votos),1 comensal,,Dificultad baja,,,,salsa criolla cruda con vinagreta,original
16486,salsa chimichurri casera,https://www.recetasgratis.net/receta-de-salsa-chimichurri-casera-51460.html,"['100 Perejil fresco', '1 Cebolla blanca', '200 mililitros de Aceite de oliva', '50 gramos de Vinagre blanco', 'Tomillo en rama', '1 Pimiento rojo pequeño', '1 pizca de Sal', '1 pizca de Pimienta']","['1 Antes de comenzar a preparar esta salsa chimichurri casera tenemos que alistar todos los ingredientes que vamos a utilizar en la receta.', '2 A continuación, picar el perejil crespo muy fino. Lo ideal es que lo hagas encima de una tabla de cocina de cortar y con un cuchillo muy bien afilado, así el perejil no quedará chafado o machacado ni soltará toda su agua interna.', '3 Seguidamente, picar la cebolla en cuadros muy pequeños.', '4 Después picar el pimiento rojo muy finamente y mezclar con el resto de ingredientes de la salsa chimichurri casera, y entonces agregar sal y pimienta. Agregar solo un poquito del tomillo en rama para que le dé un toque de sabor al chimichurri argentino pero no las ramas, sino las hojitas. Truco: Si lo prefieres puedes utilizar tomillo molido.', '5 Una vez listo, podemos utilizar esta salsa chimichurri casera como aderezo especial para carnes a la parrilla o marinados.Y si te gustan las recetas de salsas para carnes no te pierdas las siguientes que te recomendamos a continuación:Salsa de cebolla para carnesSalsa verde para carnesSalsa de arándanos para carnesSalsa de miel y mostaza para carnesSalsa de ciruelas para carnes']",Argentina,10m,"['100 Perejil fresco', '1 Cebolla blanca', '200 mililitros de Aceite de oliva', '50 gramos de Vinagre blanco', 'Tomillo en rama', '1 Pimiento rojo pequeño', '1 pizca de Sal', '1 pizca de Pimienta']",,['Recetas argentinas'],"La salsa chimichurri argentina es una preparación perfecta para acompañar platos de carnes a la parrilla o marinados porque es una salsa verde muy sabrosa que combina muy bien con el sabor de la carne.Como en RecetasGratis queremos que conozcas recetas fáciles de todo tipo para que puedas hacer platos diferentes cada día, en esta ocasión te vamos a enseñar la receta de la salsa chimichurri casera, porque no hay nada como las cosas hechas en casa. ¡Toma nota de los ingredientes!",Valoración: 5 (1 voto),6 comensales,Acompañamiento,Dificultad baja,,,,salsa chimichurri casera,original
16489,salsa criolla argentina,https://www.recetasgratis.net/receta-de-salsa-criolla-argentina-51450.html,"['100 gramos de Cebolla', '50 gramos de Aceitunas verdes', '100 gramos de Pimiento rojo', '1 unidad de Tomate', '2 cucharadas soperas de Perejil', '1 diente de Ajo', '100 centímetros cúbicos de Aceite de girasol', '50 centímetros cúbicos de Vinagre', '1 pizca de Sal', '1 pizca de Pimienta']","['1 Alistar los ingredientes.', '2 Picar la cebolla, el pimiento y las aceitunas en cubos pequeños.', '3 Ponerlo en el bol donde presentaremos la salsa y reservar.', '4 Lavar el tomate, cortarlo en 4, retirarle las semillas y cortarlo también en cubos pequeños. Picar el perejil y el ajo finamente.', '5 Colocarlo también en el bol.', '6 Incorporar por último el aceite, el vinagre, la sal y la pimienta.', '7 Mezclar y a disfrutar! Esta salsa criolla es perfecta para acompañar el pollo asado o la carne que prefiera.']",Argentina,15m,"['100 gramos de Cebolla', '50 gramos de Aceitunas verdes', '100 gramos de Pimiento rojo', '1 unidad de Tomate', '2 cucharadas soperas de Perejil', '1 diente de Ajo', '100 centímetros cúbicos de Aceite de girasol', '50 centímetros cúbicos de Vinagre', '1 pizca de Sal', '1 pizca de Pimienta']",,['Recetas argentinas'],,"Valoración: 4,7 (3 votos)",1 comensal,Plato principal,Dificultad baja,,,,salsa criolla argentina,original
16510,salsa criolla para carne,https://www.recetasgratis.net/receta-de-salsa-criolla-para-carne-50198.html,"['2 unidades de Tomate', '2 unidades de Cebolla', '2 ramas de Apio', '1 unidad de Ají morrón verde', '1 chorro de Aceite', '1 chorro de Agua', '1 chorro de Vinagre', '1 pizca de Sal y Pimienta']","['1 Para hacer esta salsa criolla, corta toda la verdura en cuadritos lo más pequeño posible. El ají límpialo muy bien y retira todas las semillas.', '2 A continuación, mezcla los ingredientes y adereza con los líquidos, sal y pimienta. Comprueba el sabor y corrige la sazón si es necesario.', '3 La salsa croilla para carnes es ideal para acompañar cualquier plato, desde un pollo al horno hasta una tira de asado. Se le puede agregar ajo picado y ají molido.']",Argentina,15m,"['2 unidades de Tomate', '2 unidades de Cebolla', '2 ramas de Apio', '1 unidad de Ají morrón verde', '1 chorro de Aceite', '1 chorro de Agua', '1 chorro de Vinagre', '1 pizca de Sal y Pimienta']",,[],,"Valoración: 3,5 (2 votos)",1 comensal,Acompañamiento,Dificultad baja,,,,salsa criolla para carne,original
16549,salsa a la jardinera,https://www.recetasgratis.net/receta-de-salsa-a-la-jardinera-35194.html,"['Una Berenjena', 'Una Cebolla', 'Un pedazo de pimentón', '2 dientes de ajo', '3 tomates pelados de lata', 'Aceite', 'Sal']","['1 Sacarle la concha a la berenjena y cortarla en pedazos pequeños y sofreírla en una sartén con un buen chorro de aceite de oliva.', '2 El truco consiste en dejar suficiente tiempo como para que se empiece a tostar la parte exterior de la berenjena.', '3 También cortamos en pedacitos el pimentón y la cebolla y vamos agregando a la sartén junto con los dientes de ajo.', '4 Una vez que se hayan cocinado todos los ingredientes se le agregan los tres tomates.', '5 Previamente pasados por tenedor, o sea que los tomates tienen que quedar desmenusados dejando algunos trozos, sin llegar hacer los tomates puré, y un medio vaso de agua.', '6 Y cocinar hasta que el agua haya secado y la salsa tome su cuerpo, sal al gusto.', '7 Se le puede añadir una cucharada de pasta de tomate según cada gusto.', '8 Para quienes quieran cambiar un poco el sabor se puede agregar dos pedazos de tocineta ahumada picada muy fina o también, el ½ vaso de agua compartirlo mitad con un poco de vino blanco.']",Argentina,,"['Una Berenjena', 'Una Cebolla', 'Un pedazo de pimentón', '2 dientes de ajo', '3 tomates pelados de lata', 'Aceite', 'Sal']",,,,"Valoración: 3,4 (25 votos)",,,Dificultad baja,,,,salsa a la jardinera,original
16553,salsa de verdeo,https://www.recetasgratis.net/receta-de-salsa-de-verdeo-34182.html,"['½ taza de Cebolla verdeo', '50 gramos de Manteca para freír', '1 bote de Crema de leche']","['1 Colocar la manteca en una sarten junto con la cebolla y luego de que tome un color bien dorado se coloca la crema la dejas unos segundos y listo.', '2 Ya has preparado la mejor salsa para acompañar un rico pollo o una rica carne de vaca...']",Argentina,15m,"['½ taza de Cebolla verdeo', '50 gramos de Manteca para freír', '1 bote de Crema de leche']",,[],,"Valoración: 3,8 (36 votos)",1 comensal,,Dificultad baja,,,,salsa de verdeo,original
17437,milanesa de berenjena con avena,https://www.recetasgratis.net/receta-de-milanesa-de-berenjena-con-avena-76919.html,"['1 berenjena grande', '1 huevo', 'avena cantidad necesaria para rebozar', 'albahaca deshidratada, sal y pimienta a gusto', '1 cucharada sopera de aceite', '100 gramos de queso cremoso (opcional)', '1 tomate (opcional)']","['1 Lava muy bien, seca y corta la berenjena en rodajas de aproximadamente 1 cm de ancho.', '2 En un recipiente, bate el huevo y añade los condimentos. En este caso, utilizamos sal, pimienta y albahaca deshidratada, pero puedes añadir otros como mostaza o curry.', '3 Coloca la avena en otro recipiente profundo. En este caso, utilizamos una mezcla de avena en hojuelas y harina de avena, pero puedes usar solo una de ambas o, incluso, mezclarla con pan rallado.', '4 Realiza una pre-cocción de las berenjenas, grillándolas en una plancha vuelta y vuelta (no las sobrecocines). Esto le aportará más sabor al plato y hará que las milanesas queden bien crujientes por fuera y cremosas por dentro.', '5 Cuando se hayan enfriado, comienza a rebozar las fetas de berejena, pasándolas en primer lugar por la mezcla de huevo batido, girándolas para que se embeban bien por ambos lados. Y, luego, pásalas por la avena, donde te recomendamos aplastarlas un poco con la mano para que se adhiera bien. Truco: en este momento, si lo prefieres, puedes hacerle un doble empanado y pasarlas nuevamente por el huevo y la avena.', '6 Coloca las milanesas en una asadera, rocíalas con aceite y lleva al horno al 200 °C hasta que estén doradas. Truco: también puedes elaborarlas fritas.', '7 Si gusta servirlas a la napolitana como te mostramos en el resultado final, unos minutos antes de retirarlas del horno, agrega sobre la superficie una rodaja de queso cremoso y fetas de tomate fresco. Vuelve al horno unos minutos más hasta que se derrita el queso y listas para comer. Cuéntanos en los comentarios tu opinión y comparte con nosotros una fotografía del resultado final.']",Argentina,30m,"['1 berenjena grande', '1 huevo', 'avena cantidad necesaria para rebozar', 'albahaca deshidratada, sal y pimienta a gusto', '1 cucharada sopera de aceite', '100 gramos de queso cremoso (opcional)', '1 tomate (opcional)']",,"['Recomendada para vegetarianos', 'Recomendada para perder peso', 'Receta sin azúcar', 'Recetas al horno']","La berenjena es una verdura sumamente versátil, ya que puedes preparar con ella numerosos platos y con diferentes métodos de cocción. Algunas de ellas son: paté, lasagna, escabeche y, por supuesto las milanesas que, además de ser rápidas y fáciles de preparar, son riquísimas e ideales para ofrecer a los niños, que no siempre son amantes de las verduras. Con esta receta, incorporarás también la avena, otro alimento muy nutritivo.En RecetasGratis te enseñamos cómo se prepara la milanesa de berenjena con avena. ¡Vamos a cocinar!",,2 comensales,Plato principal,Dificultad baja,,,,milanesa de berenjena con avena,original
